82.5,125.5,500,243,293,293,41,78,80,80,OUT
82.5,124.5,499,245,292,292,43,80,78,78,OUT
89.5,118.5,502,247,285,285,40,77,77,77,OUT
78.5,124.5,499,247,291,291,44,76,80,80,OUT
97.5,125.5,498,244,297,297,42,79,78,78,OUT
86.5,122.5,500,244,295,295,45,86,70,70,OUT
85.5,118.5,503,248,285,285,43,80,73,73,OUT
88.5,122.5,501,245,291,291,42,82,75,75,OUT
91.5,120.5,498,245,296,296,48,84,70,70,OUT
91.5,121.5,498,244,294,294,47,85,71,71,OUT
90.5,123.5,499,243,295,295,47,84,73,73,OUT
86.5,120.5,502,246,289,289,42,79,76,76,OUT
90.5,122.5,500,243,296,296,45,83,73,73,OUT
85.5,118.5,505,247,289,289,43,81,70,70,OUT
88.5,119.5,501,246,292,292,44,81,74,74,OUT
84.5,116.5,505,249,285,285,40,78,72,72,OUT
85.5,125.5,500,244,295,295,46,84,70,70,OUT
88.5,129.5,498,243,295,295,44,82,77,77,OUT
83.5,116.5,506,249,284,284,40,78,71,71,OUT
90.5,122.5,499,242,296,296,45,81,76,76,OUT
90.5,120.5,500,243,293,293,44,80,73,73,OUT
93.5,122.5,497,239,297,297,49,85,71,71,OUT
83.5,122.5,500,241,295,295,46,83,71,71,OUT
89.5,117.5,501,244,293,293,44,80,72,72,OUT
91.5,119.5,499,242,294,294,47,82,72,72,OUT
95.5,127.5,494,236,302,302,53,90,70,70,OUT
87.5,121.5,493,243,297,297,49,87,67,67,OUT
94.5,127.5,485,237,307,307,57,92,67,67,OUT
95.5,126.5,484,240,311,311,57,88,74,74,OUT
88.5,302.5,484,240,311,311,57,88,74,74,OUT
90.5,128.5,489,241,301,301,51,87,70,70,OUT
95.5,126.5,483,239,309,309,59,90,70,70,OUT
94.5,130.5,482,236,311,311,58,92,72,72,OUT
86.5,122.5,491,243,298,298,48,85,70,70,OUT
90.5,123.5,487,241,301,301,50,86,72,72,OUT
89.5,125.5,486,241,303,303,53,89,68,68,OUT
91.5,123.5,487,241,298,298,51,88,68,68,OUT
90.5,125.5,489,244,295,295,49,84,69,69,OUT
86.5,122.5,489,243,297,297,49,85,70,70,OUT
94.5,132.5,485,239,303,303,55,91,68,68,OUT
88.5,121.5,488,244,298,298,52,84,68,68,OUT
92.5,119.5,488,243,299,299,52,83,71,71,OUT
91.5,127.5,488,240,302,302,51,87,71,71,OUT
93.5,123.5,487,240,302,302,54,86,71,71,OUT
87.5,120.5,491,241,297,297,50,87,69,69,OUT
90.5,120.5,490,244,296,296,50,84,70,70,OUT
86.5,119.5,491,244,293,293,49,83,70,70,OUT
92.5,122.5,487,241,300,300,54,88,69,69,OUT
95.5,125.5,485,238,304,304,41,40,172,172,OUT
195.5,121.5,485,238,304,304,41,40,172,172,OUT
163.5,194.5,485,238,304,304,41,40,172,172,OUT
95.5,125.5,485,238,304,304,54,89,70,70,OUT
92.5,123.5,488,240,299,299,54,90,67,67,OUT
91.5,123.5,489,240,300,300,52,87,72,72,OUT
90.5,120.5,488,242,300,300,53,85,71,71,OUT
88.5,119.5,492,243,297,297,50,86,67,67,OUT
96.5,123.5,486,241,306,306,55,85,72,72,OUT
91.5,121.5,490,243,301,301,52,85,69,69,OUT
91.5,122.5,491,242,300,300,53,86,70,70,OUT
96.5,122.5,489,244,300,300,54,84,69,69,OUT
92.5,129.5,489,242,301,301,56,87,69,69,OUT
89.5,128.5,487,239,306,306,55,88,72,72,OUT
89.5,120.5,492,244,295,295,52,85,68,68,OUT
96.5,122.5,489,243,298,298,52,84,71,71,OUT
92.5,120.5,489,243,302,302,54,84,70,70,OUT
93.5,122.5,489,242,301,301,56,88,66,66,OUT
96.5,123.5,487,240,304,304,56,87,71,71,OUT
88.5,123.5,489,240,305,305,55,87,71,71,OUT
102.5,131.5,480,234,321,321,67,98,67,67,OUT
97.5,128.5,486,240,313,313,59,91,71,71,OUT
98.5,130.5,484,240,312,312,63,94,67,67,OUT
96.5,125.5,487,243,310,310,58,90,68,68,OUT
96.5,124.5,487,244,307,307,58,88,72,72,OUT
97.5,124.5,487,245,309,309,59,89,67,67,OUT
95.5,118.5,490,249,304,304,56,83,71,71,OUT
95.5,126.5,488,248,309,309,57,87,70,70,OUT
101.5,127.5,488,247,310,310,59,87,74,74,OUT
92.5,124.5,491,250,306,306,59,86,70,70,OUT
98.5,126.5,493,249,308,308,55,86,72,72,OUT
98.5,126.5,492,248,314,314,60,90,68,68,OUT
97.5,127.5,495,244,313,313,55,90,71,71,OUT
96.5,126.5,494,243,311,311,55,89,70,70,OUT
95.5,123.5,495,243,306,306,56,87,71,71,OUT
91.5,123.5,497,245,306,306,53,87,70,70,OUT
93.5,123.5,500,246,305,305,50,87,70,70,OUT
92.5,127.5,498,248,311,311,54,86,71,71,OUT
88.5,124.5,497,250,308,308,53,86,70,70,OUT
92.5,125.5,494,248,310,310,55,87,74,74,OUT
94.5,130.5,491,243,320,320,59,94,70,70,OUT
93.5,124.5,492,248,307,307,56,89,70,70,OUT
94.5,124.5,491,249,309,309,55,85,73,73,OUT
100.5,127.5,485,244,322,322,59,90,74,74,OUT
93.5,122.5,492,250,305,305,54,87,69,69,OUT
93.5,127.5,488,247,312,312,59,90,69,69,OUT
104.5,131.5,481,241,323,323,70,98,64,64,OUT
95.5,124.5,490,248,308,308,56,89,68,68,OUT
95.5,123.5,491,249,306,306,54,87,71,71,OUT
94.5,130.5,485,245,313,313,61,92,68,68,OUT
94.5,128.5,486,245,315,315,61,90,70,70,OUT
93.5,126.5,488,246,312,312,56,88,72,72,OUT
101.5,130.5,482,243,322,322,61,92,74,74,OUT
95.5,125.5,488,247,312,312,58,92,67,67,OUT
97.5,127.5,486,247,311,311,61,94,66,66,OUT
93.5,124.5,490,250,306,306,56,89,68,68,OUT
93.5,128.5,487,247,311,311,58,92,68,68,OUT
91.5,124.5,488,251,309,309,57,87,70,70,OUT
94.5,126.5,490,250,308,308,56,90,69,69,OUT
96.5,127.5,488,248,316,316,61,93,67,67,OUT
94.5,123.5,491,255,306,306,55,87,69,69,OUT
94.5,125.5,492,254,304,304,54,88,71,71,OUT
92.5,129.5,494,257,304,304,53,87,69,69,OUT
90.5,119.5,494,261,295,295,52,83,70,70,OUT
88.5,123.5,490,256,307,307,56,87,71,71,OUT
95.5,126.5,489,255,305,305,58,88,70,70,OUT
93.5,124.5,491,257,308,308,54,85,71,71,OUT
90.5,117.5,494,262,296,296,52,80,71,71,OUT
93.5,127.5,491,253,309,309,57,90,69,69,OUT
95.5,126.5,489,254,308,308,57,88,72,72,OUT
97.5,128.5,492,256,306,306,56,88,68,68,OUT
92.5,119.5,494,259,298,298,53,82,73,73,OUT
93.5,125.5,491,255,306,306,57,88,69,69,OUT
93.5,122.5,492,257,300,300,56,87,69,69,OUT
91.5,118.5,495,259,296,296,53,82,71,71,OUT
91.5,124.5,495,254,308,308,51,88,69,69,OUT
95.5,126.5,495,255,314,314,57,87,70,70,OUT
90.5,127.5,499,258,304,304,52,83,74,74,OUT
98.5,124.5,495,257,307,307,56,84,71,71,OUT
95.5,123.5,497,258,305,305,50,82,73,73,OUT
93.5,122.5,495,256,309,309,53,86,72,72,OUT
93.5,123.5,498,259,307,307,53,85,70,70,OUT
94.5,128.5,496,257,310,310,51,83,76,76,OUT
93.5,127.5,496,255,311,311,50,82,80,80,OUT
84.5,120.5,500,260,302,302,50,81,72,72,OUT
97.5,123.5,497,258,309,309,52,79,82,82,OUT
98.5,122.5,497,258,309,309,53,84,74,74,OUT
97.5,125.5,496,256,312,312,55,85,74,74,OUT
89.5,120.5,504,263,301,301,46,77,77,77,OUT
91.5,123.5,499,262,305,305,53,81,71,71,OUT
96.5,124.5,497,258,309,309,53,83,76,76,OUT
86.5,123.5,500,261,305,305,53,84,70,70,OUT
96.5,126.5,497,258,311,311,58,88,69,69,OUT
97.5,127.5,496,257,314,314,57,87,71,71,OUT
97.5,127.5,496,257,314,314,39,92,59,59,OUT
100.5,127.5,494,257,318,318,61,90,67,67,OUT
104.5,127.5,492,256,322,322,62,88,72,72,OUT
102.5,125.5,494,256,317,317,59,88,74,74,OUT
87.5,125.5,496,259,313,313,58,86,73,73,OUT
96.5,124.5,499,259,308,308,53,84,76,76,OUT
103.5,129.5,493,255,320,320,61,90,75,75,OUT
97.5,130.5,497,257,314,314,58,94,66,66,OUT
93.5,128.5,497,258,315,315,53,87,71,71,OUT
100.5,121.5,491,254,323,323,59,87,71,71,OUT
98.5,117.5,504,269,310,310,52,77,78,78,OUT
99.5,126.5,500,261,318,318,55,85,76,76,OUT
93.5,129.5,502,264,313,313,53,83,73,73,OUT
97.5,126.5,498,261,317,317,54,86,73,73,OUT
101.5,120.5,500,265,316,316,55,82,73,73,OUT
96.5,118.5,503,268,310,310,52,78,75,75,OUT
96.5,117.5,504,267,310,310,49,77,77,77,OUT
99.5,121.5,500,264,315,315,54,81,76,76,OUT
99.5,124.5,501,263,314,314,54,82,75,75,OUT
93.5,121.5,502,267,313,313,52,79,75,75,OUT
101.5,123.5,499,263,320,320,56,82,77,77,OUT
95.5,118.5,504,269,305,305,49,77,77,77,OUT
100.5,122.5,499,264,315,315,53,81,75,75,OUT
101.5,127.5,496,259,322,322,59,89,73,73,OUT
109.5,130.5,489,255,328,328,65,90,75,75,OUT
95.5,123.5,499,259,308,308,53,82,76,76,OUT
100.5,129.5,495,251,314,314,58,89,74,74,OUT
94.5,125.5,497,255,305,305,55,89,68,68,OUT
91.5,122.5,500,259,301,301,46,81,75,75,OUT
93.5,125.5,500,258,305,305,51,82,77,77,OUT
91.5,126.5,497,257,313,313,55,86,73,73,OUT
88.5,125.5,501,260,305,305,49,82,73,73,OUT
96.5,124.5,500,260,307,307,51,81,77,77,OUT
92.5,124.5,503,262,301,301,51,83,72,72,OUT
97.5,127.5,498,258,312,312,55,87,72,72,OUT
99.5,129.5,497,257,315,315,58,89,72,72,OUT
101.5,131.5,496,255,318,318,56,91,70,70,OUT
85.5,123.5,502,262,307,307,49,78,83,83,OUT
87.5,124.5,501,263,310,310,54,84,76,76,OUT
97.5,123.5,504,267,304,304,47,72,88,88,OUT
97.5,119.5,504,268,303,303,49,74,84,84,OUT
91.5,125.5,499,262,322,322,60,82,83,83,OUT
88.5,126.5,503,264,314,314,52,80,82,82,OUT
91.5,126.5,499,264,318,318,54,82,82,82,OUT
101.5,124.5,505,268,313,313,54,78,85,85,OUT
82.5,125.5,505,268,312,312,51,77,84,84,OUT
94.5,127.5,495,266,326,326,62,85,80,80,OUT
90.5,123.5,502,270,315,315,52,75,88,88,OUT
99.5,123.5,500,273,316,316,58,87,72,72,OUT
99.5,130.5,500,269,325,325,60,88,76,76,OUT
98.5,127.5,502,273,319,319,42,83,64,64,OUT
98.5,127.5,502,273,319,319,58,85,76,76,OUT
102.5,130.5,498,270,328,328,63,92,71,71,OUT
99.5,126.5,502,274,323,323,58,84,78,78,OUT
93.5,123.5,507,278,315,315,50,78,79,79,OUT
91.5,121.5,509,280,308,308,53,82,72,72,OUT
93.5,117.5,507,284,308,308,52,75,76,76,OUT
100.5,127.5,501,275,325,325,57,82,81,81,OUT
89.5,118.5,510,284,305,305,49,75,76,76,OUT
94.5,118.5,507,283,311,311,52,76,77,77,OUT
89.5,116.5,510,286,303,303,49,73,79,79,OUT
96.5,123.5,504,279,319,319,55,81,77,77,OUT
96.5,119.5,504,283,316,316,57,77,77,77,OUT
101.5,131.5,501,272,326,326,61,92,72,72,OUT
104.5,129.5,497,273,329,329,66,90,72,72,OUT
93.5,121.5,508,281,314,314,52,79,77,77,OUT
95.5,123.5,505,280,314,314,56,83,72,72,OUT
95.5,123.5,505,280,314,314,86,90,64,64,OUT
101.5,128.5,500,274,323,323,58,85,79,79,OUT
86.5,121.5,508,280,309,309,53,82,74,74,OUT
96.5,122.5,506,280,311,311,55,83,74,74,OUT
92.5,119.5,508,284,308,308,50,78,76,76,OUT
96.5,123.5,504,278,319,319,58,86,73,73,OUT
99.5,126.5,502,279,321,321,60,85,74,74,OUT
92.5,126.5,502,277,323,323,60,86,74,74,OUT
94.5,120.5,506,282,313,313,59,85,70,70,OUT
94.5,122.5,507,281,316,316,55,84,75,75,OUT
93.5,118.5,507,285,311,311,53,78,76,76,OUT
94.5,126.5,506,281,318,318,53,83,75,75,OUT
93.5,119.5,508,283,311,311,53,80,76,76,OUT
94.5,121.5,506,284,312,312,56,80,75,75,OUT
85.5,114.5,510,289,305,305,47,75,76,76,OUT
86.5,113.5,511,291,306,306,49,74,74,74,OUT
93.5,114.5,509,291,309,309,53,76,74,74,OUT
95.5,116.5,506,290,311,311,56,75,76,76,OUT
93.5,117.5,507,289,313,313,51,74,80,80,OUT
91.5,114.5,511,291,310,310,49,75,77,77,OUT
95.5,122.5,506,286,313,313,58,79,72,72,OUT
89.5,123.5,508,275,311,311,55,81,75,75,OUT
95.5,121.5,507,274,312,312,55,80,74,74,OUT
90.5,120.5,509,278,306,306,54,79,73,73,OUT
93.5,118.5,507,278,307,307,55,78,75,75,OUT
90.5,124.5,507,275,310,310,56,81,76,76,OUT
92.5,118.5,510,278,309,309,54,79,74,74,OUT
94.5,119.5,508,277,310,310,57,83,69,69,OUT
93.5,127.5,507,275,312,312,56,81,75,75,OUT
98.5,124.5,504,272,317,317,58,85,73,73,OUT
93.5,123.5,506,271,318,318,56,85,73,73,OUT
93.5,120.5,506,273,315,315,55,82,73,73,OUT
99.5,124.5,501,269,322,322,60,85,74,74,OUT
99.5,124.5,499,270,320,320,63,84,74,74,OUT
103.5,128.5,494,264,331,331,65,88,77,77,OUT
105.5,131.5,492,263,331,331,68,90,76,76,OUT
104.5,125.5,497,268,326,326,64,84,77,77,OUT
106.5,122.5,497,272,321,321,64,83,74,74,OUT
99.5,119.5,502,273,316,316,59,81,72,72,OUT
90.5,114.5,507,277,306,306,52,76,73,73,OUT
99.5,121.5,498,268,323,323,61,81,74,74,OUT
102.5,119.5,499,270,319,319,59,78,75,75,OUT
107.5,128.5,493,264,327,327,67,83,74,74,OUT
104.5,125.5,497,266,322,322,62,81,75,75,OUT
106.5,128.5,495,264,326,326,63,84,74,74,OUT
103.5,120.5,497,267,322,322,62,82,75,75,OUT
100.5,119.5,500,267,319,319,60,81,73,73,OUT
103.5,123.5,496,264,326,326,65,85,72,72,OUT
97.5,115.5,502,272,311,311,56,76,74,74,OUT
101.5,119.5,500,268,319,319,59,80,73,73,OUT
104.5,127.5,497,259,324,324,63,88,75,75,OUT
97.5,119.5,500,265,318,318,58,81,73,73,OUT
101.5,123.5,495,258,324,324,64,87,71,71,OUT
100.5,123.5,497,257,319,319,60,84,73,73,OUT
103.5,124.5,495,254,323,323,61,85,75,75,OUT
88.5,113.5,504,263,307,307,52,73,78,78,OUT
101.5,119.5,511,258,307,307,51,75,80,80,OUT
90.5,113.5,516,261,305,305,49,69,83,83,OUT
93.5,120.5,512,259,308,308,53,73,84,84,OUT
93.5,125.5,513,258,308,308,52,74,81,81,OUT
87.5,117.5,517,261,298,298,45,70,80,80,OUT
81.5,115.5,517,262,298,298,46,68,85,85,OUT
100.5,116.5,516,261,303,303,45,71,80,80,OUT
100.5,120.5,513,257,306,306,51,74,83,83,OUT
102.5,120.5,511,257,312,312,52,74,83,83,OUT
94.5,118.5,516,259,299,299,50,79,75,75,OUT
100.5,121.5,509,256,308,308,57,81,75,75,OUT
89.5,119.5,514,260,304,304,51,79,72,72,OUT
93.5,125.5,511,258,307,307,54,80,73,73,OUT
98.5,121.5,509,257,310,310,53,81,75,75,OUT
90.5,123.5,512,259,303,303,50,78,74,74,OUT
93.5,115.5,515,262,296,296,49,76,73,73,OUT
91.5,112.5,517,263,296,296,47,73,74,74,OUT
92.5,113.5,516,263,297,297,47,73,75,75,OUT
94.5,116.5,513,261,300,300,49,73,79,79,OUT
91.5,127.5,513,266,303,303,57,87,68,68,OUT
89.5,115.5,516,272,294,294,53,78,70,70,OUT
92.5,119.5,514,268,302,302,57,84,67,67,OUT
96.5,126.5,510,266,306,306,60,87,67,67,OUT
96.5,123.5,511,266,303,303,60,87,66,66,OUT
96.5,121.5,511,268,301,301,58,84,68,68,OUT
96.5,121.5,511,267,302,302,57,85,68,68,OUT
94.5,127.5,512,263,306,306,56,89,68,68,OUT
91.5,117.5,515,270,296,296,54,81,69,69,OUT
93.5,120.5,513,267,302,302,53,81,73,73,OUT
94.5,120.5,511,267,301,301,55,84,69,69,OUT
95.5,121.5,512,266,305,305,55,84,69,69,OUT
86.5,117.5,513,260,297,297,52,76,72,72,OUT
101.5,120.5,505,243,318,318,59,87,71,71,OUT
101.5,122.5,506,247,314,314,58,84,71,71,OUT
97.5,116.5,510,254,305,305,54,79,71,71,OUT
101.5,122.5,506,248,312,312,56,83,74,74,OUT
101.5,118.5,509,249,308,308,53,78,77,77,OUT
101.5,120.5,511,247,307,307,53,78,78,78,OUT
104.5,118.5,507,248,310,310,53,77,79,79,OUT
101.5,115.5,510,250,306,306,52,77,76,76,OUT
98.5,128.5,505,244,316,316,58,83,76,76,OUT
105.5,125.5,506,242,316,316,55,86,76,76,OUT
104.5,119.5,506,248,312,312,56,79,76,76,OUT
106.5,122.5,505,244,316,316,59,84,74,74,OUT
104.5,121.5,506,246,314,314,56,82,77,77,OUT
99.5,117.5,509,251,308,308,54,81,74,74,OUT
105.5,121.5,504,248,312,312,59,82,74,74,OUT
105.5,120.5,504,248,313,313,58,82,77,77,OUT
98.5,127.5,507,249,309,309,56,80,75,75,OUT
102.5,129.5,501,242,320,320,59,88,74,74,OUT
91.5,123.5,506,245,312,312,55,85,73,73,OUT
95.5,117.5,511,250,307,307,54,81,71,71,OUT
107.5,125.5,501,242,325,325,64,89,74,74,OUT
106.5,125.5,501,243,322,322,62,87,74,74,OUT
106.5,136.5,499,240,328,328,65,91,73,73,OUT
106.5,124.5,504,241,320,320,60,87,73,73,OUT
105.5,125.5,506,241,320,320,55,85,79,79,OUT
92.5,129.5,506,245,315,315,56,81,76,76,OUT
106.5,123.5,504,243,315,315,56,81,81,81,OUT
103.5,135.5,498,239,326,326,64,88,76,76,OUT
88.5,299.5,498,239,326,326,64,88,76,76,OUT
103.5,122.5,507,244,313,313,53,81,79,79,OUT
108.5,120.5,502,246,315,315,59,81,77,77,OUT
100.5,118.5,510,250,306,306,53,79,75,75,OUT
106.5,121.5,506,246,313,313,56,81,77,77,OUT
115.5,127.5,503,241,323,323,58,83,81,81,OUT
95.5,130.5,512,242,321,321,52,82,84,84,OUT
92.5,131.5,514,244,317,317,48,78,87,87,OUT
93.5,128.5,517,244,311,311,44,78,87,87,OUT
99.5,138.5,507,237,332,332,59,87,83,83,OUT
102.5,118.5,521,254,302,302,40,69,85,85,OUT
108.5,122.5,512,250,309,309,49,78,83,83,OUT
106.5,121.5,515,252,307,307,46,73,88,88,OUT
102.5,121.5,514,252,309,309,52,80,78,78,OUT
103.5,120.5,515,252,312,312,51,77,81,81,OUT
105.5,123.5,514,249,314,314,51,81,78,78,OUT
103.5,120.5,514,252,312,312,51,77,80,80,OUT
